Data File,Sample No.,7Li,9Be,23Na,24Mg,27Al,29Si,31P,33S,39K,43Ca,45Sc,47Ti,51V,52Cr,55Mn,57Fe,59Co,60Ni,63Cu,66Zn,75As,85Rb,88Sr,89Y,90Zr,107Ag,111Cd,118Sn,121Sb,133Cs,137Ba,139La,140Ce,141Pr,146Nd,147Sm,153Eu,157Gd,159Tb,163Dy,165Ho,166Er,169Tm,172Yb,175Lu,178Hf,181Ta,182W,197Au,205Tl,208Pb,209Bi,232Th,238U
160708-A,D570-1a    7/8/2016 11:47:11 AM,0.015271715,0.000389981,0.401078377,0.73249898,12.50382601,43.98004015,0.132525431,0.166419946,1.49298618,1.186093982,0.001216285,0.394218388,0.067189376,0.007402857,0.045744109,2.471840879,0.000599373,0.001486205,5.063042941,0.177400032,0.002528981,0.004692543,0.023905786,0.003506814,0.014946843,0.005068629,0.001693618,0.14934038,0.018268737,0.000337131,0.098512102,0.004208176,0.009450222,0.000965649,0.003540656,0.000632034,0.000151733,0.000649028,9.93346E-05,0.000601451,0.000121182,0.000315607,4.86207E-05,0.000336686,4.51208E-05,0.000433131,0.000176339,0.00015551,2.20171E-06,2.76719E-05,30.8060857,0.00173664,0.001477714,0.004666835
160708-A,D570-1b    7/8/2016 11:49:24 AM,0.015480569,0.000213354,0.462795925,0.706682084,14.25083066,42.17249639,0.111192193,0.321286482,1.569471675,1.307370436,0.001115503,0.356901912,0.059942741,0.00506709,0.0435179,2.432505397,0.000627062,0.001686846,3.956594269,0.177771941,0.003203775,0.004330418,0.036383374,0.003240634,0.017224179,0.005511626,0.001629169,0.196389484,0.017347204,0.000306241,0.15870519,0.003923557,0.008618135,0.000865905,0.003226108,0.000636484,0.000137309,0.000538804,8.29225E-05,0.00053842,0.000104137,0.000320823,4.81534E-05,0.000310446,4.44786E-05,0.00043997,0.000152224,0.000131047,1.72243E-06,1.98852E-05,31.57504795,0.001563697,0.001326593,0.0040995
160708-A,D570-2a    7/8/2016 11:52:06 AM,0.013504461,0.000363866,0.362205484,0.630259171,13.50086438,41.78209548,0.081218991,0.140829453,1.564569484,0.919223454,0.001043247,0.523718829,0.06187608,0.006192905,0.040492299,2.334494135,0.000645072,0.001494586,5.621698441,0.169701383,0.002302247,0.003602114,0.045009476,0.002934793,0.010379307,0.005037079,0.00130696,0.001687041,0.01680736,0.000224635,0.113059177,0.003854992,0.007713631,0.000803081,0.002936198,0.000584811,0.00012014,0.000554712,7.82294E-05,0.000501613,9.45476E-05,0.000247714,3.31048E-05,0.000220677,3.28422E-05,0.000304938,0.000190563,0.000103075,3.46468E-06,1.93818E-05,32.01582534,0.002135448,0.001309429,0.00349067
160708-A,D570-2b    7/8/2016 11:54:20 AM,0.013548456,0.000319613,0.489777985,0.537315423,15.59773611,40.76338618,0.063857082,0.152111803,1.762139717,0.969733251,0.000817068,0.447826704,0.051382883,0.00322308,0.034447662,2.097659237,0.000514474,0.001197451,3.883245296,0.148783995,0.002390397,0.003200438,0.071445966,0.002365407,0.008322631,0.005137457,0.001233368,0.00135008,0.013863945,0.000189405,0.177570086,0.00338371,0.006682902,0.000707823,0.002495196,0.000487655,0.000109313,0.000460586,6.24656E-05,0.000380828,6.93725E-05,0.000217162,2.96947E-05,0.000188468,2.63132E-05,0.000253731,0.000166356,9.22227E-05,2.50211E-06,1.72346E-05,32.67226488,0.001831247,0.00109403,0.002883656
160708-A,D571-1a    7/8/2016 11:57:01 AM,0.015425867,0.000374481,0.432077565,0.388396164,8.204046112,41.66944415,0.113862811,0.240905894,1.171004726,1.046302102,0.000885379,0.193091274,0.044664923,0.005663022,0.221754203,1.342399222,0.001447267,0.000564603,10.97743658,2.69926189,0.005625913,0.004089583,0.048646865,0.019639179,0.008817266,0.004173493,0.008785875,0.000244584,0.022558024,0.000256506,0.34768481,0.003455249,0.007261601,0.000839925,0.003364007,0.001013014,0.000310605,0.001848293,0.000349776,0.002559104,0.000526536,0.001455443,0.000181857,0.000976931,0.000127643,0.000240986,0.000119934,0.000316171,8.58926E-06,1.87075E-05,30.72708092,0.001072255,0.000951353,0.006390765
160708-A,D571-1b    7/8/2016 11:59:18 AM,0.017333721,0.00031371,0.497865673,0.382450158,8.644937295,43.7544183,0.124193003,0.301469863,1.355917791,1.034987643,0.000930953,0.228229314,0.051817326,0.005273463,0.21229766,1.439516113,0.001380997,0.000633184,8.491991813,2.605099863,0.00781133,0.003995996,0.056584314,0.022413698,0.009869567,0.004813232,0.00775452,0.000269555,0.026913637,0.000235747,0.505636974,0.003888021,0.008339941,0.000972006,0.00378502,0.001214071,0.000344122,0.002127729,0.000424356,0.002927925,0.000601336,0.00163837,0.000203025,0.001076504,0.000143358,0.000253447,0.000132527,0.000393211,4.95016E-06,2.23907E-05,30.16426773,0.001156328,0.001091516,0.007635703
160708-A,D571-2a    7/8/2016 12:01:58 PM,0.017852315,0.000193973,0.344071466,0.312692639,6.039106822,34.16668619,0.087397932,0.168517538,0.782610576,0.694776666,0.00068694,0.585296139,0.044891862,0.002939293,0.204853372,1.491002122,0.00158,0.000632273,17.89202447,2.978393495,0.006122587,0.00248773,0.045301893,0.017899773,0.007886259,0.007115266,0.010391327,0.000200124,0.022566248,0.000181615,0.096794976,0.00273775,0.005833413,0.000677984,0.002758122,0.000924466,0.00026221,0.001628846,0.000323278,0.00237572,0.000481893,0.001323716,0.000163006,0.00084456,0.000118285,0.000198177,9.62628E-05,0.000324997,6.35893E-06,1.19464E-05,33.93898977,0.000928213,0.000616066,0.005221089
160708-A,D571-2b    7/8/2016 12:04:12 PM,0.016864889,0.000311895,0.467288206,0.333626256,7.933903848,39.74782986,0.096967751,0.098305371,1.167398957,0.768073003,0.000892587,0.836053773,0.051781424,0.005377926,0.200454769,1.791459553,0.001536681,0.001010281,10.36575488,2.730498774,0.007342095,0.003560636,0.054282376,0.022983576,0.010630138,0.006988867,0.009397821,0.000234059,0.026695334,0.000229211,0.123154394,0.003391236,0.007008054,0.000834695,0.003377259,0.001152344,0.000329246,0.002059051,0.00041786,0.002960668,0.000619713,0.001715812,0.00020354,0.001144155,0.000151985,0.000282367,0.00012916,0.000340886,9.15632E-06,1.23462E-05,33.08525422,0.000921645,0.000855059,0.005940347
160708-A,D572-1a    7/8/2016 12:06:54 PM,0.014139902,0.001080426,0.478023319,0.951888184,16.44122926,44.35274417,0.271573425,0.199724935,1.979370872,4.504129537,0.002277137,0.578774847,0.019118232,0.004972648,0.043745359,7.14663798,0.000695604,0.001184285,12.64355782,0.353855343,0.001559735,0.008204073,0.052430636,0.002260003,0.013312971,0.001807529,0.000570621,0.002018489,0.009227377,0.00097505,0.265813969,0.00316963,0.005938999,0.000627448,0.002216101,0.000456874,8.96727E-05,0.000352429,5.19574E-05,0.000340322,7.00046E-05,0.000209505,3.18435E-05,0.000207478,2.68218E-05,0.000345519,0.000125965,0.000686155,3.05567E-06,2.0268E-05,9.630539695,0.00306102,0.001955247,0.002570257
160708-A,D572-1b    7/8/2016 12:09:10 PM,0.015719341,0.000892518,0.463372051,0.855425437,18.90844375,44.57522398,0.208950481,0.45820902,2.04775212,4.798294552,0.002034053,0.514717872,0.017467775,0.004737434,0.036201052,6.584599049,0.000897027,0.001207965,10.85325801,0.433823897,0.001427063,0.008633798,0.054409351,0.002298753,0.014650023,0.00182455,0.000544393,0.001020486,0.004382424,0.001096474,0.174730137,0.003069563,0.005494574,0.000576783,0.002219169,0.000471387,9.11142E-05,0.000343741,4.32211E-05,0.000355064,7.40385E-05,0.000212971,2.8669E-05,0.000176927,3.24128E-05,0.000393609,0.000130287,0.000541159,1.5116E-06,2.15649E-05,8.93279741,0.002639654,0.001927464,0.002112867
160708-A,D572-2a    7/8/2016 12:11:50 PM,0.012291242,0.001122503,0.466895737,1.189326147,14.41040876,42.45008572,0.365150906,0.601854186,1.967481784,3.97304023,0.002300645,0.866731818,0.029320739,0.004944526,0.129850358,7.374004768,0.000844265,0.00116832,15.9982297,0.366191803,0.002289628,0.008142784,0.046181719,0.002644151,0.018209196,0.00145192,0.000671602,0.002291011,0.01051276,0.000843037,0.360189321,0.003579143,0.007950051,0.000856387,0.003259195,0.000587431,0.000130882,0.000451821,6.62159E-05,0.000431852,9.4877E-05,0.000273425,3.8299E-05,0.000296857,4.38666E-05,0.000470563,0.000148694,0.000841457,5.05541E-06,1.05796E-05,9.306125944,0.004729606,0.001895485,0.003041023
160708-A,D572-2b    7/8/2016 12:14:06 PM,0.01464947,0.00125593,0.45216752,0.862140892,16.0788936,43.52259299,0.306187543,1.045136524,1.842636376,4.819053404,0.001946738,0.927716331,0.023075293,0.004533164,0.121011145,6.635430668,0.000792264,0.000902593,13.96063467,0.416036304,0.002408596,0.007043313,0.056266745,0.00250056,0.017321084,0.001498051,0.000559905,0.00153441,0.007095282,0.000768351,0.261570575,0.003444807,0.00753484,0.000801945,0.003139405,0.000590447,0.00013364,0.00044353,6.48469E-05,0.000414402,7.51885E-05,0.000264813,4.13989E-05,0.000280791,4.32052E-05,0.000426781,0.000176627,0.000784352,2.86793E-06,1.38279E-05,8.577262282,0.004100146,0.001850548,0.002749019
160708-A,D573-1a    7/8/2016 12:16:46 PM,0.020144003,0.001508173,0.56921902,1.268164309,21.52386104,51.44528047,0.256424848,0.614772325,3.110746806,2.281560627,0.004072359,0.883201545,0.025218072,0.01870542,0.129268336,9.768121449,0.002315977,0.005559817,4.294227593,0.234173016,0.009595402,0.020282338,0.111562208,0.005975606,0.021241936,0.000146993,0.000245159,0.00062026,0.002014799,0.004513747,0.852889462,0.007840232,0.013650154,0.001487643,0.005443463,0.001125587,0.000237576,0.0010605,0.000152481,0.001028276,0.000209357,0.000591074,8.12357E-05,0.00053591,8.34772E-05,0.000569183,0.000164381,0.000356395,0,3.49876E-05,2.475011003,0.000422203,0.002054259,0.00222751
160708-A,D573-1b    7/8/2016 12:19:02 PM,0.022685225,0.001488595,0.42051814,0.884956626,20.37243067,56.72220487,0.168540468,0.521741125,3.033117155,1.028072568,0.003149171,0.891385656,0.024616048,0.01146632,0.073391161,10.0783656,0.002126444,0.004372033,3.746328963,0.10265533,0.006570605,0.02058149,0.042844193,0.004747338,0.018911844,0.000126366,0.000319016,0.000498846,0.000571736,0.00450705,0.318962968,0.006957294,0.012924046,0.001405908,0.005128189,0.001020088,0.000213966,0.000836562,0.000126857,0.000809925,0.000168039,0.000491736,6.41094E-05,0.000430576,6.38811E-05,0.000516035,0.000160577,0.000394802,8.8612E-07,3.88201E-05,1.433182681,0.000176049,0.001999612,0.00063574
160708-A,D573-2a    7/8/2016 12:21:42 PM,0.015252832,0.00178506,0.635915062,0.834975047,16.8954308,48.59999852,0.288525314,0.067667875,3.631281647,1.983422073,0.002480895,0.598385394,0.022342333,0.01048077,0.160494781,5.30792826,0.001424207,0.003303692,5.8546561,0.287960881,0.02171414,0.019315787,0.048146404,0.005319834,0.023047895,0.000369497,0.001014407,0.001153664,0.005915598,0.003991701,0.18423422,0.004502626,0.008958609,0.000997811,0.003769802,0.000814824,0.000186094,0.000907043,0.000140171,0.000978987,0.00018459,0.000512974,7.39322E-05,0.000461008,7.90445E-05,0.000575224,0.000152671,0.000473677,0,3.68346E-05,14.45251522,0.00075137,0.00165667,0.003336128
160708-A,D573-2b    7/8/2016 12:23:57 PM,0.014374356,0.001274603,0.551674152,0.938790673,16.77550515,46.34480998,0.227355553,0.244522158,3.172909355,2.010138101,0.002912932,0.667903902,0.023641962,0.008005104,0.206822759,6.614644499,0.001614071,0.003722774,7.089404969,0.298496402,0.022867187,0.01685474,0.043056486,0.005873066,0.01890695,0.000369465,0.001082265,0.000567036,0.00604905,0.003708391,0.098601552,0.004882359,0.009620517,0.001086167,0.004281227,0.000912673,0.000188294,0.000940077,0.000158603,0.001079208,0.000197659,0.000609381,8.50351E-05,0.000518472,7.42296E-05,0.000469696,0.000154837,0.00048256,2.33857E-06,4.40477E-05,14.55185146,0.000708273,0.001736034,0.003457214
160708-A,D574-1a    7/8/2016 12:26:37 PM,0.011832775,0.001370551,0.933502765,0.874039385,20.4847625,53.21817652,0.900913496,0.770880413,4.109359797,2.496855296,0.002035686,0.413218685,0.019205282,0.098629859,0.029995675,6.101602515,0.001212686,0.003923444,8.714020082,0.067299683,0.002742479,0.025529581,0.148646575,0.001946357,0.011519399,0.00042332,0.000111537,0.002075994,0.000274555,0.005662653,0.055959356,0.004451054,0.009920118,0.001337879,0.006794735,0.001390379,0.000260093,0.000473715,6.17666E-05,0.00035139,6.71142E-05,0.000180875,3.24314E-05,0.000195226,3.36068E-05,0.0003038,7.69458E-05,0.000254439,7.94368E-07,8.7076E-05,0.46366895,0.000785644,0.00106999,0.000473073
160708-A,D574-1b    7/8/2016 12:28:54 PM,0.01260968,0.001271958,0.762861476,0.748280911,19.18045959,55.34121925,0.561628056,0.298669864,3.658485654,1.980094595,0.001951042,0.482453872,0.019944106,0.047006909,0.025660168,6.91858565,0.001236687,0.003467161,9.199421242,0.051338219,0.002534707,0.022459744,0.113607339,0.002000686,0.013544844,0.000393224,0.000136456,0.001330337,0.000295945,0.005143919,0.052074809,0.00338445,0.007483387,0.000948947,0.004675231,0.000970872,0.000174448,0.000361003,4.69033E-05,0.000310393,7.18706E-05,0.000219388,3.45982E-05,0.000204605,3.7183E-05,0.000359004,7.92344E-05,0.000227803,5.48926E-07,7.18874E-05,0.468052809,0.000649957,0.001097223,0.000370155
160708-A,D574-2a    7/8/2016 12:31:35 PM,0.012505728,0.000684134,0.901246113,1.24879655,21.52531945,51.51461498,0.663873377,0.634158226,3.996556037,2.411642017,0.00246364,0.571411179,0.017117903,0.131665522,0.047603838,6.942629942,0.001840331,0.005278645,8.795554392,0.074480939,0.002171713,0.024224405,0.110305057,0.002671765,0.01412471,0.000235088,0.000123563,0.001771651,0.000453004,0.00522319,0.048731745,0.004391296,0.00938496,0.001226775,0.006157672,0.001183787,0.000225933,0.00048756,7.75605E-05,0.000413838,8.31206E-05,0.000286835,4.32317E-05,0.000294695,4.24981E-05,0.000382819,9.76366E-05,0.000132652,1.67363E-06,0.0001108,0.263121945,0.000690972,0.00126842,0.000414487
160708-A,D574-2b    7/8/2016 12:33:49 PM,0.015056163,0.001277641,0.703541689,0.850269522,19.84820681,54.31091543,0.332773651,0.044690586,3.580724458,1.59390406,0.002579291,0.628323839,0.018563057,0.042553388,0.03621238,7.879754101,0.001594938,0.003313005,9.590707983,0.053045206,0.002714598,0.022295935,0.072844721,0.003144154,0.02167382,0.000234311,0.000170957,0.000771107,0.000265964,0.00527486,0.04304822,0.002766893,0.006063508,0.000729196,0.003348084,0.000719115,0.000158099,0.000405923,6.23067E-05,0.000514676,0.000102201,0.00035106,5.39052E-05,0.000352267,6.89517E-05,0.000420141,0.000111929,0.000173236,5.27445E-06,0.000102133,0.27054162,0.00048204,0.001665424,0.00035617
160707-B,D546-1a    7/7/2016 12:16:22 PM,0.005966654,0.002485181,0.814118733,1.917887932,17.34914691,47.49941516,0.436498084,0.379946024,2.332175717,4.868341049,0.002269798,0.559720899,0.027304756,0.109857066,4.684992531,6.949723899,0.00500897,0.019425641,0.489999302,0.030502352,0.021289389,0.010898084,0.343147385,0.00287412,0.013168112,8.34875E-05,0.000618535,0.001447283,0.00069635,0.002278413,11.07069757,0.004652142,0.008007729,0.000891417,0.003606325,0.000733001,0.000327465,0.000608851,9.53149E-05,0.000552933,0.000109938,0.00031106,3.86364E-05,0.000277837,3.96488E-05,0.000300283,0.000104719,0.000432594,1.50975E-05,4.50711E-05,0.021461929,0.000159378,0.001321501,0.003921746
160707-B,D546-1b    7/7/2016 12:18:36 PM,0.008553244,0.00246414,0.77577116,1.261803197,19.69233702,49.21888281,0.286107622,1.115864352,2.430825015,4.870056964,0.002429509,0.564919035,0.0244918,0.049991962,3.741428251,6.284547592,0.003087868,0.009517155,0.520156515,0.026618711,0.051111243,0.013218935,0.342473931,0.003821696,0.014951346,8.37992E-05,0.00030394,0.000801712,0.000969531,0.003203785,8.63446454,0.004965548,0.007414803,0.000886671,0.003337601,0.000645673,0.000293083,0.00057663,0.000102676,0.000708535,0.000130627,0.000393828,5.57119E-05,0.000381076,5.06717E-05,0.000387726,0.000111904,0.000300146,1.41969E-05,3.9403E-05,0.019072804,5.78206E-05,0.001470222,0.003344264
160707-B,D546-2a    7/7/2016 12:21:18 PM,0.006457423,0.001400554,0.906818471,1.91308844,17.61403662,52.18400548,0.453680023,0.460051769,2.506138044,5.032649548,0.002759875,0.612230851,0.028278079,0.04514178,5.339774543,6.801417823,0.002360908,0.009206383,0.642893979,0.026393061,0.01558727,0.014197952,0.18449379,0.003500877,0.014577655,6.01007E-05,0.000107294,0.001578231,0.000596321,0.00310271,5.102951914,0.004219976,0.006865471,0.000854729,0.003412058,0.000627763,0.00022838,0.000551872,9.90714E-05,0.000618472,0.000113457,0.000344926,4.4766E-05,0.000352891,5.5979E-05,0.000324314,0.00012745,0.000334584,5.13714E-06,6.60508E-05,0.045137459,0.000148585,0.001251055,0.004677783
160707-B,D546-2b    7/7/2016 12:23:32 PM,0.009331448,0.001223986,0.867111056,1.287362114,20.31378068,52.72524914,0.297790286,0.32095364,2.56570834,5.218458903,0.002649365,0.609377949,0.026116821,0.022201523,4.363496442,6.7054086,0.001940034,0.006754199,0.695565424,0.028801769,0.025846687,0.016090882,0.200500477,0.004522035,0.017736343,9.15493E-05,7.51261E-05,0.000824322,0.001303841,0.004153872,3.594778369,0.005048755,0.007484788,0.000981466,0.003814101,0.000764087,0.000220023,0.000730735,0.000120042,0.000848273,0.000165048,0.000470096,6.46635E-05,0.000375364,6.45036E-05,0.0004033,0.000136769,0.000280732,5.99462E-06,7.03163E-05,0.036730428,7.46586E-05,0.001651624,0.004289009
160707-B,D547-1a    7/7/2016 12:26:14 PM,0.021051267,0.001663732,0.875639872,1.229683748,14.92846926,48.25599282,2.278222428,0.64928703,3.148138739,4.923824444,0.001850968,0.523299937,0.020785513,0.016981854,0.116628954,10.15467813,0.00198233,0.004038565,10.94882941,0.205675446,0.007194017,0.012773051,0.045584535,0.00829344,0.013297965,0.000327276,0.000929566,0.001455186,0.003920521,0.002987051,0.038623975,0.008559332,0.015756746,0.001886881,0.007624984,0.001481439,0.000322686,0.001532509,0.000215935,0.001355269,0.000251491,0.000678966,9.35816E-05,0.000562323,8.39701E-05,0.000330765,0.000109063,0.000700801,-7.1489E-07,5.76042E-05,1.512747994,0.001358864,0.001198291,0.000980191
